	Mean	Mean	Mean	Std Dev	Std Dev	Std Dev	Mean	Mean	Mean	Std Dev	Std Dev	Std Dev	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d
295	-0.88478	0.27786	1.17563	0.01700	0.01078	0.01145	-0.22222	0.45413	1.71304	0.01657	0.01202	0.01815	-0.86005	0.27536	1.18425	-0.20628	0.43627	1.73724	-0.88627	0.28989	1.18343	-0.22170	0.47002	1.71729	-0.87879	0.27638	1.18399	-0.21479	0.45416	1.71935	-0.90570	0.26203	1.16070	-0.25004	0.45364	1.70153	-0.89309	0.28565	1.16578	-0.21831	0.45654	1.68978
296	-0.88404	0.27798	1.17607	0.01704	0.01063	0.01146	-0.22102	0.45339	1.71319	0.01650	0.01137	0.01809	-0.85927	0.27466	1.18481	-0.20523	0.43759	1.73689	-0.88548	0.28980	1.18394	-0.22030	0.46948	1.71720	-0.87800	0.27666	1.18415	-0.21406	0.45245	1.72024	-0.90495	0.26269	1.16092	-0.24880	0.45182	1.70203	-0.89252	0.28607	1.16650	-0.21671	0.45563	1.68961
297	-0.88330	0.27807	1.17651	0.01707	0.01051	0.01145	-0.21980	0.45271	1.71333	0.01642	0.01084	0.01805	-0.85850	0.27396	1.18538	-0.20419	0.43893	1.73654	-0.88467	0.28969	1.18446	-0.21890	0.46899	1.71710	-0.87719	0.27689	1.18432	-0.21332	0.45082	1.72111	-0.90419	0.26333	1.16116	-0.24753	0.45004	1.70250	-0.89193	0.28648	1.16724	-0.21508	0.45476	1.68941
298	-0.88254	0.27815	1.17697	0.01709	0.01041	0.01144	-0.21858	0.45206	1.71345	0.01633	0.01044	0.01803	-0.85772	0.27325	1.18595	-0.20315	0.44028	1.73617	-0.88384	0.28957	1.18497	-0.21750	0.46855	1.71701	-0.87637	0.27708	1.18451	-0.21259	0.44927	1.72196	-0.90341	0.26395	1.16142	-0.24624	0.44831	1.70295	-0.89135	0.28688	1.16800	-0.21343	0.45391	1.68919
299	-0.88177	0.27820	1.17744	0.01711	0.01034	0.01143	-0.21735	0.45147	1.71356	0.01625	0.01018	0.01803	-0.85695	0.27253	1.18652	-0.20212	0.44164	1.73579	-0.88300	0.28942	1.18549	-0.21611	0.46817	1.71691	-0.87554	0.27723	1.18470	-0.21185	0.44781	1.72278	-0.90261	0.26454	1.16170	-0.24493	0.44663	1.70337	-0.89075	0.28727	1.16878	-0.21176	0.45309	1.68895
300	-0.88099	0.27823	1.17791	0.01713	0.01030	0.01141	-0.21612	0.45092	1.71365	0.01616	0.01007	0.01805	-0.85618	0.27181	1.18708	-0.20110	0.44302	1.73541	-0.88214	0.28924	1.18601	-0.21472	0.46784	1.71682	-0.87470	0.27733	1.18490	-0.21111	0.44643	1.72358	-0.90180	0.26512	1.16200	-0.24359	0.44500	1.70377	-0.89016	0.28766	1.16958	-0.21006	0.45230	1.68868
301	-0.88021	0.27824	1.17840	0.01714	0.01028	0.01139	-0.21487	0.45041	1.71373	0.01606	0.01010	0.01809	-0.85541	0.27108	1.18764	-0.20009	0.44441	1.73502	-0.88126	0.28904	1.18652	-0.21334	0.46756	1.71673	-0.87384	0.27738	1.18512	-0.21037	0.44514	1.72435	-0.90097	0.26566	1.16232	-0.24223	0.44342	1.70414	-0.88955	0.28803	1.17039	-0.20834	0.45154	1.68839
302	-0.87941	0.27823	1.17890	0.01715	0.01029	0.01136	-0.21362	0.44996	1.71378	0.01597	0.01027	0.01815	-0.85464	0.27035	1.18819	-0.19910	0.44582	1.73463	-0.88036	0.28882	1.18704	-0.21196	0.46734	1.71664	-0.87298	0.27740	1.18535	-0.20963	0.44393	1.72510	-0.90013	0.26618	1.16267	-0.24084	0.44189	1.70448	-0.88895	0.28839	1.17123	-0.20660	0.45081	1.68807
303	-0.87861	0.27819	1.17940	0.01715	0.01032	0.01133	-0.21237	0.44956	1.71383	0.01586	0.01055	0.01823	-0.85387	0.26960	1.18874	-0.19813	0.44725	1.73423	-0.87945	0.28857	1.18756	-0.21059	0.46719	1.71655	-0.87212	0.27737	1.18559	-0.20888	0.44280	1.72583	-0.89928	0.26668	1.16304	-0.23942	0.44043	1.70480	-0.88833	0.28873	1.17208	-0.20483	0.45012	1.68773
304	-0.87780	0.27813	1.17992	0.01716	0.01037	0.01128	-0.21111	0.44920	1.71385	0.01576	0.01095	0.01833	-0.85309	0.26885	1.18927	-0.19717	0.44869	1.73382	-0.87852	0.28829	1.18808	-0.20923	0.46710	1.71646	-0.87124	0.27729	1.18585	-0.20813	0.44176	1.72653	-0.89842	0.26714	1.16344	-0.23798	0.43902	1.70508	-0.88771	0.28907	1.17296	-0.20305	0.44946	1.68738
305	-0.87698	0.27804	1.18044	0.01716	0.01045	0.01123	-0.20985	0.44891	1.71386	0.01565	0.01144	0.01845	-0.85232	0.26808	1.18980	-0.19624	0.45016	1.73342	-0.87757	0.28797	1.18859	-0.20788	0.46707	1.71637	-0.87036	0.27718	1.18611	-0.20738	0.44080	1.72721	-0.89755	0.26757	1.16386	-0.23650	0.43767	1.70533	-0.88709	0.28938	1.17385	-0.20126	0.44883	1.68700
306	-0.87615	0.27792	1.18098	0.01716	0.01055	0.01117	-0.20859	0.44867	1.71386	0.01553	0.01201	0.01858	-0.85154	0.26730	1.19032	-0.19533	0.45165	1.73301	-0.87660	0.28762	1.18911	-0.20654	0.46712	1.71629	-0.86948	0.27703	1.18639	-0.20662	0.43993	1.72786	-0.89668	0.26797	1.16431	-0.23500	0.43638	1.70554	-0.88645	0.28968	1.17476	-0.19944	0.44825	1.68660
307	-0.87531	0.27778	1.18152	0.01716	0.01066	0.01110	-0.20732	0.44848	1.71384	0.01541	0.01264	0.01873	-0.85076	0.26650	1.19082	-0.19445	0.45317	1.73261	-0.87561	0.28724	1.18963	-0.20521	0.46724	1.71620	-0.86859	0.27683	1.18668	-0.20587	0.43913	1.72849	-0.89579	0.26834	1.16479	-0.23347	0.43515	1.70572	-0.88581	0.28996	1.17568	-0.19761	0.44771	1.68617
308	-0.87447	0.27760	1.18207	0.01716	0.01080	0.01102	-0.20606	0.44835	1.71380	0.01529	0.01333	0.01890	-0.84997	0.26569	1.19132	-0.19360	0.45471	1.73220	-0.87461	0.28682	1.19015	-0.20390	0.46744	1.71611	-0.86771	0.27660	1.18698	-0.20511	0.43842	1.72909	-0.89491	0.26868	1.16529	-0.23191	0.43399	1.70586	-0.88517	0.29022	1.17663	-0.19576	0.44721	1.68573
309	-0.87362	0.27740	1.18263	0.01716	0.01095	0.01093	-0.20479	0.44828	1.71375	0.01516	0.01406	0.01908	-0.84918	0.26486	1.19179	-0.19279	0.45628	1.73180	-0.87358	0.28636	1.19067	-0.20260	0.46771	1.71603	-0.86682	0.27633	1.18729	-0.20435	0.43779	1.72967	-0.89401	0.26899	1.16583	-0.23031	0.43289	1.70597	-0.88451	0.29045	1.17759	-0.19391	0.44675	1.68527
310	-0.87276	0.27716	1.18320	0.01717	0.01112	0.01083	-0.20353	0.44828	1.71368	0.01502	0.01482	0.01927	-0.84838	0.26401	1.19225	-0.19201	0.45788	1.73141	-0.87254	0.28586	1.19119	-0.20131	0.46806	1.71594	-0.86593	0.27602	1.18761	-0.20358	0.43723	1.73022	-0.89312	0.26927	1.16640	-0.22869	0.43186	1.70603	-0.88385	0.29066	1.17857	-0.19204	0.44635	1.68479
311	-0.87190	0.27690	1.18378	0.01717	0.01130	0.01071	-0.20226	0.44833	1.71359	0.01489	0.01561	0.01948	-0.84757	0.26314	1.19268	-0.19127	0.45951	1.73102	-0.87149	0.28531	1.19171	-0.20004	0.46850	1.71585	-0.86504	0.27568	1.18795	-0.20282	0.43676	1.73074	-0.89222	0.26951	1.16700	-0.22704	0.43089	1.70606	-0.88318	0.29085	1.17956	-0.19016	0.44599	1.68429
312	-0.87103	0.27660	1.18436	0.01718	0.01150	0.01059	-0.20101	0.44844	1.71349	0.01475	0.01643	0.01971	-0.84676	0.26224	1.19310	-0.19057	0.46118	1.73064	-0.87041	0.28473	1.19224	-0.19879	0.46902	1.71576	-0.86415	0.27531	1.18829	-0.20206	0.43636	1.73125	-0.89133	0.26972	1.16762	-0.22535	0.42999	1.70604	-0.88251	0.29101	1.18057	-0.18827	0.44568	1.68377
313	-0.87015	0.27627	1.18495	0.01720	0.01171	0.01045	-0.19976	0.44863	1.71338	0.01461	0.01726	0.01994	-0.84593	0.26132	1.19349	-0.18992	0.46288	1.73027	-0.86932	0.28410	1.19276	-0.19756	0.46962	1.71566	-0.86326	0.27490	1.18864	-0.20130	0.43604	1.73173	-0.89044	0.26990	1.16829	-0.22363	0.42916	1.70598	-0.88182	0.29113	1.18159	-0.18637	0.44543	1.68324
314	-0.86927	0.27591	1.18555	0.01721	0.01193	0.01029	-0.19851	0.44887	1.71325	0.01446	0.01810	0.02019	-0.84509	0.26037	1.19385	-0.18932	0.46462	1.72992	-0.86822	0.28343	1.19329	-0.19634	0.47030	1.71556	-0.86237	0.27445	1.18900	-0.20054	0.43579	1.73219	-0.88955	0.27005	1.16898	-0.22189	0.42839	1.70588	-0.88113	0.29123	1.18263	-0.18447	0.44524	1.68269
315	-0.86838	0.27551	1.18615	0.01724	0.01216	0.01013	-0.19728	0.44918	1.71311	0.01432	0.01896	0.02045	-0.84423	0.25940	1.19419	-0.18878	0.46641	1.72957	-0.86710	0.28272	1.19382	-0.19514	0.47106	1.71546	-0.86148	0.27397	1.18936	-0.19979	0.43562	1.73264	-0.88866	0.27017	1.16970	-0.22011	0.42770	1.70574	-0.88042	0.29129	1.18368	-0.18257	0.44511	1.68213
316	-0.86748	0.27508	1.18675	0.01727	0.01240	0.00995	-0.19606	0.44956	1.71295	0.01419	0.01982	0.02071	-0.84336	0.25839	1.19449	-0.18830	0.46824	1.72924	-0.86597	0.28196	1.19435	-0.19397	0.47191	1.71535	-0.86059	0.27346	1.18973	-0.19905	0.43553	1.73306	-0.88778	0.27026	1.17046	-0.21831	0.42707	1.70555	-0.87971	0.29131	1.18474	-0.18067	0.44505	1.68155
317	-0.86658	0.27461	1.18736	0.01731	0.01265	0.00976	-0.19485	0.45000	1.71279	0.01406	0.02069	0.02099	-0.84248	0.25735	1.19476	-0.18787	0.47011	1.72893	-0.86483	0.28116	1.19489	-0.19281	0.47283	1.71523	-0.85969	0.27293	1.19009	-0.19832	0.43550	1.73347	-0.88690	0.27032	1.17125	-0.21648	0.42651	1.70532	-0.87898	0.29128	1.18581	-0.17878	0.44506	1.68097
318	-0.86567	0.27411	1.18797	0.01735	0.01291	0.00956	-0.19366	0.45051	1.71261	0.01394	0.02156	0.02128	-0.84157	0.25628	1.19500	-0.18752	0.47203	1.72864	-0.86368	0.28033	1.19543	-0.19167	0.47384	1.71511	-0.85880	0.27236	1.19046	-0.19760	0.43555	1.73387	-0.88604	0.27036	1.17207	-0.21462	0.42601	1.70505	-0.87824	0.29122	1.18689	-0.17689	0.44514	1.68038
319	-0.86475	0.27357	1.18858	0.01741	0.01317	0.00934	-0.19249	0.45109	1.71242	0.01383	0.02244	0.02157	-0.84065	0.25517	1.19519	-0.18723	0.47400	1.72836	-0.86252	0.27945	1.19597	-0.19056	0.47492	1.71497	-0.85791	0.27176	1.19083	-0.19689	0.43567	1.73425	-0.88517	0.27037	1.17292	-0.21273	0.42558	1.70474	-0.87749	0.29110	1.18797	-0.17502	0.44530	1.67978
320	-0.86382	0.27300	1.18918	0.01747	0.01344	0.00912	-0.19133	0.45174	1.71222	0.01375	0.02332	0.02187	-0.83970	0.25403	1.19535	-0.18701	0.47601	1.72810	-0.86135	0.27853	1.19651	-0.18947	0.47607	1.71483	-0.85701	0.27113	1.19119	-0.19620	0.43585	1.73462	-0.88432	0.27035	1.17380	-0.21082	0.42521	1.70439	-0.87672	0.29094	1.18906	-0.17316	0.44554	1.67918
321	-0.86289	0.27239	1.18978	0.01754	0.01372	0.00888	-0.19020	0.45245	1.71202	0.01368	0.02420	0.02218	-0.83874	0.25286	1.19546	-0.18687	0.47807	1.72787	-0.86018	0.27757	1.19705	-0.18841	0.47730	1.71468	-0.85611	0.27048	1.19155	-0.19553	0.43610	1.73499	-0.88347	0.27032	1.17471	-0.20889	0.42491	1.70399	-0.87593	0.29073	1.19015	-0.17132	0.44587	1.67858
322	-0.86194	0.27175	1.19038	0.01762	0.01400	0.00864	-0.18910	0.45323	1.71181	0.01364	0.02508	0.02250	-0.83775	0.25164	1.19552	-0.18681	0.48018	1.72765	-0.85900	0.27658	1.19760	-0.18737	0.47860	1.71452	-0.85521	0.26979	1.19190	-0.19489	0.43642	1.73534	-0.88264	0.27026	1.17565	-0.20693	0.42467	1.70355	-0.87513	0.29046	1.19124	-0.16951	0.44629	1.67798
323	-0.86099	0.27107	1.19097	0.01771	0.01428	0.00839	-0.18803	0.45408	1.71159	0.01362	0.02596	0.02282	-0.83673	0.25039	1.19554	-0.18683	0.48234	1.72746	-0.85782	0.27555	1.19814	-0.18636	0.47996	1.71435	-0.85430	0.26909	1.19225	-0.19426	0.43680	1.73569	-0.88181	0.27017	1.17661	-0.20496	0.42450	1.70308	-0.87431	0.29014	1.19232	-0.16771	0.44680	1.67739
324	-0.86003	0.27036	1.19155	0.01781	0.01457	0.00815	-0.18698	0.45500	1.71137	0.01365	0.02684	0.02314	-0.83569	0.24910	1.19550	-0.18694	0.48455	1.72728	-0.85663	0.27449	1.19869	-0.18538	0.48140	1.71416	-0.85339	0.26835	1.19257	-0.19367	0.43725	1.73604	-0.88099	0.27007	1.17761	-0.20297	0.42438	1.70257	-0.87347	0.28976	1.19340	-0.16595	0.44740	1.67680
325	-0.85907	0.26961	1.19212	0.01791	0.01487	0.00790	-0.18597	0.45598	1.71115	0.01371	0.02771	0.02347	-0.83462	0.24778	1.19541	-0.18713	0.48681	1.72713	-0.85544	0.27339	1.19923	-0.18443	0.48289	1.71397	-0.85247	0.26759	1.19289	-0.19311	0.43776	1.73639	-0.88018	0.26995	1.17862	-0.20097	0.42433	1.70202	-0.87261	0.28933	1.19447	-0.16423	0.44809	1.67623
326	-0.85809	0.26882	1.19268	0.01803	0.01516	0.00766	-0.18500	0.45703	1.71092	0.01383	0.02858	0.02380	-0.83352	0.24641	1.19526	-0.18742	0.48912	1.72700	-0.85425	0.27226	1.19977	-0.18351	0.48445	1.71376	-0.85155	0.26680	1.19318	-0.19258	0.43834	1.73673	-0.87937	0.26980	1.17966	-0.19895	0.42434	1.70144	-0.87174	0.28883	1.19554	-0.16254	0.44889	1.67567
327	-0.85710	0.26800	1.19322	0.01816	0.01546	0.00744	-0.18407	0.45815	1.71069	0.01399	0.02944	0.02413	-0.83239	0.24500	1.19506	-0.18780	0.49149	1.72690	-0.85306	0.27110	1.20031	-0.18263	0.48607	1.71354	-0.85062	0.26599	1.19346	-0.19209	0.43898	1.73708	-0.87858	0.26963	1.18072	-0.19694	0.42441	1.70083	-0.87084	0.28828	1.19659	-0.16089	0.44978	1.67512
328	-0.85610	0.26714	1.19375	0.01830	0.01577	0.00724	-0.18318	0.45933	1.71047	0.01422	0.03030	0.02447	-0.83123	0.24355	1.19479	-0.18828	0.49390	1.72681	-0.85188	0.26990	1.20084	-0.18178	0.48775	1.71330	-0.84969	0.26515	1.19371	-0.19164	0.43968	1.73743	-0.87778	0.26944	1.18179	-0.19493	0.42455	1.70020	-0.86993	0.28767	1.19762	-0.15929	0.45077	1.67459
329	-0.85509	0.26625	1.19425	0.01844	0.01608	0.00706	-0.18235	0.46058	1.71024	0.01450	0.03115	0.02480	-0.83004	0.24205	1.19445	-0.18887	0.49637	1.72674	-0.85069	0.26867	1.20136	-0.18097	0.48949	1.71306	-0.84874	0.26429	1.19394	-0.19124	0.44045	1.73778	-0.87699	0.26922	1.18287	-0.19292	0.42476	1.69955	-0.86899	0.28699	1.19864	-0.15774	0.45186	1.67407
330	-0.85407	0.26532	1.19473	0.01860	0.01640	0.00693	-0.18156	0.46190	1.71002	0.01485	0.03199	0.02514	-0.82881	0.24052	1.19405	-0.18956	0.49889	1.72670	-0.84951	0.26742	1.20188	-0.18021	0.49127	1.71279	-0.84780	0.26340	1.19414	-0.19088	0.44127	1.73814	-0.87621	0.26898	1.18395	-0.19093	0.42503	1.69889	-0.86804	0.28626	1.19964	-0.15624	0.45306	1.67358
331	-0.85304	0.26435	1.19519	0.01876	0.01672	0.00685	-0.18083	0.46329	1.70980	0.01526	0.03283	0.02547	-0.82754	0.23893	1.19358	-0.19036	0.50146	1.72668	-0.84833	0.26614	1.20238	-0.17948	0.49311	1.71252	-0.84684	0.26249	1.19431	-0.19057	0.44216	1.73850	-0.87541	0.26871	1.18504	-0.18896	0.42538	1.69821	-0.86707	0.28547	1.20062	-0.15479	0.45435	1.67311
332	-0.85199	0.26335	1.19561	0.01894	0.01705	0.00683	-0.18017	0.46475	1.70959	0.01575	0.03365	0.02581	-0.82624	0.23730	1.19303	-0.19129	0.50409	1.72667	-0.84715	0.26482	1.20287	-0.17881	0.49501	1.71223	-0.84588	0.26156	1.19445	-0.19032	0.44310	1.73886	-0.87462	0.26842	1.18612	-0.18702	0.42580	1.69754	-0.86608	0.28463	1.20157	-0.15340	0.45574	1.67267
333	-0.85093	0.26230	1.19600	0.01912	0.01738	0.00687	-0.17957	0.46627	1.70939	0.01630	0.03446	0.02614	-0.82489	0.23562	1.19240	-0.19233	0.50677	1.72668	-0.84597	0.26348	1.20335	-0.17818	0.49695	1.71193	-0.84491	0.26060	1.19455	-0.19012	0.44411	1.73923	-0.87382	0.26808	1.18720	-0.18512	0.42631	1.69687	-0.86506	0.28373	1.20250	-0.15208	0.45722	1.67225
334	-0.84985	0.26122	1.19635	0.01932	0.01773	0.00699	-0.17903	0.46786	1.70920	0.01692	0.03527	0.02646	-0.82350	0.23389	1.19170	-0.19350	0.50950	1.72672	-0.84480	0.26212	1.20380	-0.17761	0.49894	1.71163	-0.84393	0.25961	1.19461	-0.18998	0.44517	1.73960	-0.87301	0.26771	1.18826	-0.18326	0.42690	1.69621	-0.86404	0.28277	1.20341	-0.15082	0.45881	1.67186
335	-0.84876	0.26010	1.19667	0.01952	0.01808	0.00719	-0.17857	0.46953	1.70902	0.01760	0.03605	0.02678	-0.82206	0.23211	1.19091	-0.19479	0.51230	1.72676	-0.84363	0.26073	1.20423	-0.17710	0.50098	1.71131	-0.84295	0.25860	1.19463	-0.18990	0.44629	1.73998	-0.87218	0.26729	1.18930	-0.18145	0.42759	1.69556	-0.86299	0.28177	1.20428	-0.14963	0.46048	1.67149
336	-0.84765	0.25894	1.19694	0.01973	0.01844	0.00747	-0.17820	0.47126	1.70885	0.01836	0.03682	0.02709	-0.82057	0.23028	1.19003	-0.19623	0.51514	1.72683	-0.84246	0.25931	1.20463	-0.17665	0.50306	1.71098	-0.84196	0.25757	1.19461	-0.18989	0.44748	1.74037	-0.87135	0.26683	1.19031	-0.17970	0.42838	1.69493	-0.86192	0.28071	1.20512	-0.14851	0.46225	1.67116
337	-0.84652	0.25774	1.19716	0.01996	0.01881	0.00783	-0.17790	0.47307	1.70870	0.01918	0.03757	0.02740	-0.81903	0.22839	1.18906	-0.19780	0.51805	1.72690	-0.84129	0.25786	1.20500	-0.17627	0.50520	1.71065	-0.84095	0.25650	1.19453	-0.18996	0.44872	1.74077	-0.87049	0.26632	1.19130	-0.17802	0.42927	1.69432	-0.86084	0.27961	1.20592	-0.14746	0.46410	1.67085
338	-0.84537	0.25649	1.19733	0.02020	0.01918	0.00826	-0.17770	0.47494	1.70856	0.02005	0.03831	0.02770	-0.81744	0.22645	1.18799	-0.19952	0.52100	1.72699	-0.84012	0.25638	1.20533	-0.17596	0.50738	1.71032	-0.83994	0.25541	1.19440	-0.19010	0.45002	1.74117	-0.86962	0.26576	1.19225	-0.17640	0.43027	1.69373	-0.85974	0.27846	1.20669	-0.14649	0.46604	1.67058
339	-0.84420	0.25521	1.19745	0.02045	0.01957	0.00877	-0.17759	0.47689	1.70844	0.02099	0.03902	0.02799	-0.81579	0.22445	1.18683	-0.20139	0.52401	1.72709	-0.83894	0.25488	1.20562	-0.17574	0.50961	1.70998	-0.83891	0.25430	1.19421	-0.19033	0.45138	1.74158	-0.86874	0.26514	1.19316	-0.17487	0.43138	1.69318	-0.85863	0.27727	1.20742	-0.14560	0.46805	1.67034
340	-0.84301	0.25388	1.19750	0.02072	0.01997	0.00934	-0.17758	0.47890	1.70833	0.02199	0.03972	0.02827	-0.81408	0.22239	1.18557	-0.20342	0.52708	1.72720	-0.83776	0.25335	1.20586	-0.17560	0.51189	1.70966	-0.83787	0.25315	1.19396	-0.19065	0.45280	1.74201	-0.86783	0.26447	1.19403	-0.17342	0.43261	1.69267	-0.85750	0.27604	1.20810	-0.14479	0.47015	1.67013
341	-0.84179	0.25251	1.19749	0.02100	0.02038	0.00998	-0.17767	0.48099	1.70825	0.02305	0.04040	0.02854	-0.81230	0.22028	1.18420	-0.20561	0.53019	1.72732	-0.83657	0.25178	1.20605	-0.17556	0.51423	1.70933	-0.83681	0.25196	1.19364	-0.19106	0.45428	1.74244	-0.86689	0.26374	1.19485	-0.17206	0.43394	1.69219	-0.85635	0.27477	1.20873	-0.14407	0.47232	1.66996
342	-0.84054	0.25109	1.19741	0.02130	0.02080	0.01067	-0.17788	0.48315	1.70819	0.02416	0.04105	0.02880	-0.81046	0.21810	1.18272	-0.20796	0.53335	1.72745	-0.83536	0.25018	1.20618	-0.17562	0.51662	1.70902	-0.83574	0.25075	1.19325	-0.19157	0.45583	1.74289	-0.86594	0.26296	1.19561	-0.17080	0.43539	1.69175	-0.85519	0.27346	1.20932	-0.14344	0.47456	1.66983
343	-0.83926	0.24963	1.19726	0.02162	0.02123	0.01141	-0.17820	0.48538	1.70815	0.02532	0.04169	0.02904	-0.80854	0.21586	1.18113	-0.21050	0.53656	1.72758	-0.83414	0.24854	1.20624	-0.17578	0.51907	1.70872	-0.83464	0.24949	1.19278	-0.19219	0.45744	1.74335	-0.86496	0.26212	1.19631	-0.16964	0.43696	1.69136	-0.85401	0.27211	1.20984	-0.14290	0.47688	1.66973
344	-0.83795	0.24811	1.19703	0.02196	0.02167	0.01219	-0.17865	0.48768	1.70813	0.02653	0.04230	0.02928	-0.80654	0.21356	1.17942	-0.21321	0.53982	1.72771	-0.83290	0.24687	1.20623	-0.17607	0.52157	1.70845	-0.83352	0.24820	1.19223	-0.19292	0.45912	1.74382	-0.86395	0.26122	1.19695	-0.16859	0.43864	1.69101	-0.85282	0.27073	1.21031	-0.14246	0.47926	1.66968
345	-0.83660	0.24656	1.19671	0.02232	0.02213	0.01302	-0.17923	0.49005	1.70814	0.02780	0.04290	0.02949	-0.80446	0.21118	1.17759	-0.21612	0.54311	1.72784	-0.83164	0.24515	1.20614	-0.17649	0.52413	1.70819	-0.83238	0.24687	1.19159	-0.19378	0.46087	1.74430	-0.86292	0.26026	1.19752	-0.16765	0.44043	1.69071	-0.85161	0.26931	1.21071	-0.14213	0.48170	1.66967
